UserID,SessionID,VisitDate,TrafficSource,DeviceType,Country,LandingPage,PagesViewed,SessionDuration,Bounce,ExitPage,Conversion
12472,S02473,2025-09-27,Email,Desktop,India,Pricing,2,1793,No,Products,No
12473,S02474,2025-09-29,Referral,Desktop,India,Pricing,4,823,Yes,Checkout,No
12474,S02475,2025-03-29,Direct,Mobile,Australia,Pricing,7,408,Yes,Home,Yes
12475,S02476,2025-05-21,Social,Desktop,Canada,Home,4,934,Yes,Services,No
12476,S02477,2025-12-23,Social,Mobile,Australia,Pricing,15,84,No,Contact,No
12477,S02478,2025-07-07,Organic,Desktop,USA,Blog,1,1708,Yes,Blog,No
12478,S02479,2025-01-24,Email,Tablet,India,Home,7,901,Yes,Blog,Yes
12479,S02480,2025-01-10,Organic,Mobile,India,Pricing,13,1743,Yes,Services,Yes
12480,S02481,2025-11-08,Organic,Mobile,Canada,Products,7,824,No,Home,Yes
12481,S02482,2025-04-19,Organic,Mobile,USA,Services,6,1536,No,Services,Yes
12482,S02483,2025-08-09,Email,Tablet,USA,Blog,1,1684,Yes,Pricing,No
12483,S02484,2025-11-17,Referral,Desktop,Australia,Contact,2,1004,Yes,Pricing,No
12484,S02485,2025-05-16,Social,Tablet,India,Home,4,1084,Yes,Services,No
12485,S02486,2025-01-03,Email,Desktop,USA,Services,15,1145,No,Products,Yes
12486,S02487,2025-12-08,Email,Tablet,Australia,Products,8,1777,No,Home,Yes
12487,S02488,2025-11-27,Social,Tablet,Germany,Home,4,488,Yes,Home,No
12488,S02489,2025-08-20,Organic,Tablet,India,Pricing,11,768,No,Pricing,Yes
12489,S02490,2025-02-03,Social,Desktop,Australia,Products,10,1459,Yes,Contact,Yes
12490,S02491,2025-10-26,Direct,Desktop,Australia,Contact,8,532,No,Checkout,Yes
12491,S02492,2025-07-12,Social,Tablet,Germany,Pricing,10,1182,No,Home,Yes
12492,S02493,2025-06-01,Direct,Tablet,UK,Pricing,15,1079,No,Contact,Yes
12493,S02494,2025-03-17,Social,Tablet,India,Services,10,518,Yes,Checkout,Yes
12494,S02495,2025-10-19,Email,Mobile,USA,Products,9,644,Yes,Products,Yes
12495,S02496,2025-04-25,Social,Mobile,Canada,Blog,14,1608,Yes,Blog,Yes
12496,S02497,2025-01-12,Email,Desktop,USA,Blog,10,1442,Yes,Blog,Yes
12497,S02498,2025-01-16,Referral,Mobile,Germany,Products,13,865,No,Pricing,Yes
12498,S02499,2025-09-24,Email,Mobile,UK,Contact,12,477,No,Contact,Yes
12499,S02500,2025-03-12,Email,Mobile,UK,Checkout,4,1075,Yes,Services,No
12500,S02501,2025-03-02,Direct,Tablet,Australia,Pricing,7,1369,No,Services,Yes
12501,S02502,2025-03-17,Referral,Tablet,UK,Pricing,1,1134,Yes,Contact,No
12502,S02503,2025-12-05,Social,Mobile,Australia,Blog,3,899,No,Services,No
12503,S02504,2025-02-07,Direct,Mobile,Australia,Blog,7,1300,No,Home,Yes
12504,S02505,2025-12-18,Direct,Mobile,Australia,Services,11,1711,No,Checkout,Yes
12505,S02506,2025-04-09,Social,Desktop,Australia,Products,2,525,Yes,Pricing,No
12506,S02507,2025-06-09,Email,Desktop,Germany,Home,13,1593,Yes,Checkout,Yes
12507,S02508,2025-04-25,Organic,Mobile,Germany,Checkout,3,989,No,Pricing,No
12508,S02509,2025-02-02,Organic,Mobile,Canada,Pricing,7,807,Yes,Home,Yes
12509,S02510,2025-04-09,Email,Desktop,India,Home,2,1378,Yes,Blog,No
12510,S02511,2025-11-10,Social,Mobile,UK,Contact,9,124,Yes,Checkout,No
12511,S02512,2025-01-28,Referral,Desktop,USA,Checkout,12,668,Yes,Checkout,Yes
12512,S02513,2025-11-25,Referral,Tablet,USA,Home,10,917,No,Products,Yes
12513,S02514,2025-05-19,Organic,Desktop,Canada,Blog,11,583,No,Blog,Yes
12514,S02515,2026-01-01,Referral,Mobile,Germany,Blog,3,129,No,Contact,No
12515,S02516,2025-03-12,Social,Mobile,Australia,Checkout,3,1231,Yes,Contact,No
12516,S02517,2025-11-17,Referral,Desktop,India,Products,14,1017,Yes,Checkout,Yes
12517,S02518,2025-01-12,Referral,Tablet,Germany,Pricing,13,549,No,Home,Yes
12518,S02519,2025-04-14,Referral,Mobile,India,Products,4,416,No,Services,No
12519,S02520,2025-04-14,Social,Desktop,India,Blog,12,360,Yes,Blog,Yes
12520,S02521,2025-03-26,Organic,Mobile,Australia,Products,1,429,Yes,Home,No
12521,S02522,2025-04-23,Referral,Mobile,Australia,Contact,7,240,No,Products,No
12522,S02523,2025-10-07,Email,Desktop,Canada,Home,8,1025,Yes,Products,Yes
12523,S02524,2025-12-08,Email,Desktop,UK,Services,8,162,Yes,Contact,No
12524,S02525,2025-10-24,Social,Mobile,USA,Checkout,3,1780,No,Services,No
12525,S02526,2025-02-18,Referral,Desktop,UK,Home,9,98,Yes,Blog,No
12526,S02527,2025-05-09,Organic,Desktop,Canada,Pricing,4,1406,Yes,Products,No
12527,S02528,2025-09-13,Email,Mobile,USA,Home,15,958,Yes,Checkout,Yes
12528,S02529,2025-02-17,Referral,Tablet,Australia,Checkout,3,1318,Yes,Home,No
12529,S02530,2025-05-14,Email,Desktop,USA,Pricing,11,406,No,Contact,Yes
12530,S02531,2025-12-18,Email,Desktop,USA,Checkout,14,1016,No,Checkout,Yes
12531,S02532,2025-10-04,Direct,Mobile,Australia,Products,14,484,No,Blog,Yes
12532,S02533,2025-04-28,Email,Desktop,Germany,Home,1,703,Yes,Blog,No
12533,S02534,2025-10-29,Email,Tablet,Germany,Blog,13,1449,No,Contact,Yes
12534,S02535,2025-08-21,Referral,Tablet,India,Blog,15,253,No,Products,No
12535,S02536,2025-09-23,Direct,Mobile,UK,Checkout,15,839,Yes,Blog,Yes
12536,S02537,2025-02-13,Direct,Mobile,USA,Contact,9,304,No,Services,Yes
12537,S02538,2025-02-14,Referral,Tablet,Germany,Services,11,336,Yes,Checkout,Yes
12538,S02539,2025-08-18,Organic,Tablet,UK,Blog,6,1114,Yes,Contact,Yes
12539,S02540,2025-11-30,Direct,Mobile,Australia,Products,2,1080,No,Pricing,No
12540,S02541,2025-11-01,Organic,Tablet,Australia,Pricing,7,945,No,Products,Yes
12541,S02542,2025-11-08,Email,Desktop,Australia,Checkout,7,1286,Yes,Products,Yes
12542,S02543,2025-06-19,Organic,Tablet,Germany,Contact,3,87,Yes,Contact,No
12543,S02544,2025-08-10,Email,Tablet,Germany,Services,14,1120,No,Contact,Yes
12544,S02545,2025-11-07,Social,Tablet,Australia,Pricing,3,620,Yes,Contact,No
12545,S02546,2025-06-27,Referral,Tablet,Australia,Pricing,2,590,No,Checkout,No
12546,S02547,2025-12-22,Referral,Mobile,UK,Products,13,83,Yes,Pricing,No
12547,S02548,2025-07-19,Referral,Mobile,Australia,Checkout,7,926,Yes,Home,Yes
12548,S02549,2025-08-20,Social,Desktop,India,Pricing,15,1270,Yes,Contact,Yes
12549,S02550,2025-08-25,Referral,Tablet,Australia,Blog,11,1369,No,Pricing,Yes
12550,S02551,2025-11-16,Email,Desktop,Australia,Blog,3,1765,Yes,Checkout,No
12551,S02552,2025-06-13,Email,Tablet,USA,Blog,14,275,Yes,Checkout,No
12552,S02553,2025-06-12,Email,Mobile,Canada,Contact,11,1099,Yes,Contact,Yes
12553,S02554,2025-05-02,Social,Mobile,Germany,Services,11,1632,Yes,Contact,Yes
12554,S02555,2025-07-04,Referral,Desktop,Germany,Pricing,15,1787,No,Contact,Yes
12555,S02556,2025-01-20,Organic,Tablet,India,Products,8,1175,No,Pricing,Yes
12556,S02557,2025-06-25,Social,Desktop,UK,Products,3,1604,No,Blog,No
12557,S02558,2025-04-11,Direct,Desktop,Australia,Services,10,817,Yes,Contact,Yes
12558,S02559,2025-03-10,Email,Tablet,Australia,Checkout,4,1308,No,Checkout,No
12559,S02560,2025-04-24,Direct,Tablet,Australia,Home,7,1710,No,Blog,Yes
12560,S02561,2025-02-10,Social,Mobile,Australia,Checkout,3,543,No,Contact,No
12561,S02562,2025-04-02,Social,Desktop,USA,Pricing,15,999,Yes,Blog,Yes
12562,S02563,2025-12-22,Direct,Desktop,Australia,Pricing,10,463,No,Home,Yes
12563,S02564,2025-09-16,Organic,Tablet,Germany,Blog,4,1772,No,Services,No
12564,S02565,2025-09-08,Email,Desktop,Canada,Checkout,1,1332,Yes,Pricing,No
12565,S02566,2025-11-09,Social,Desktop,Germany,Services,6,42,No,Products,No
12566,S02567,2025-06-06,Email,Mobile,Germany,Pricing,1,407,Yes,Checkout,No
12567,S02568,2025-02-27,Referral,Tablet,Canada,Products,10,162,Yes,Products,No
12568,S02569,2025-12-27,Social,Tablet,USA,Services,9,1716,Yes,Home,Yes
12569,S02570,2025-04-18,Referral,Desktop,India,Services,14,755,No,Blog,Yes
12570,S02571,2025-06-17,Direct,Mobile,USA,Contact,2,679,Yes,Services,No
12571,S02572,2025-08-03,Referral,Tablet,Australia,Home,10,449,Yes,Checkout,Yes
12572,S02573,2025-06-12,Organic,Mobile,Australia,Services,7,926,Yes,Contact,Yes
12573,S02574,2025-02-25,Social,Mobile,India,Checkout,14,1327,No,Products,Yes
12574,S02575,2025-11-12,Email,Mobile,Germany,Pricing,8,794,No,Pricing,Yes
12575,S02576,2025-03-09,Referral,Mobile,UK,Services,1,1249,Yes,Products,No
12576,S02577,2025-09-21,Email,Tablet,UK,Blog,4,1739,Yes,Products,No
12577,S02578,2025-10-13,Referral,Desktop,India,Services,15,687,No,Checkout,Yes
12578,S02579,2025-10-03,Referral,Desktop,UK,Checkout,13,931,Yes,Products,Yes
12579,S02580,2025-06-22,Email,Desktop,Germany,Contact,8,1456,No,Pricing,Yes
12580,S02581,2025-10-29,Referral,Desktop,UK,Checkout,11,705,No,Products,Yes
12581,S02582,2025-06-05,Email,Mobile,India,Checkout,9,273,No,Services,No
12582,S02583,2025-01-04,Organic,Mobile,USA,Checkout,1,288,Yes,Services,No
12583,S02584,2025-04-28,Email,Tablet,USA,Home,6,1319,Yes,Products,Yes
12584,S02585,2025-03-01,Social,Desktop,India,Products,11,1701,Yes,Services,Yes
12585,S02586,2025-01-18,Email,Mobile,Germany,Contact,6,994,No,Pricing,Yes
12586,S02587,2025-12-16,Organic,Desktop,UK,Services,12,383,No,Blog,Yes
12587,S02588,2025-09-09,Direct,Desktop,Germany,Products,10,1279,No,Blog,Yes
12588,S02589,2025-08-14,Social,Tablet,Canada,Products,15,1315,Yes,Products,Yes
12589,S02590,2025-09-21,Direct,Desktop,UK,Products,6,1742,Yes,Pricing,Yes
12590,S02591,2025-03-30,Email,Mobile,Germany,Products,4,1659,Yes,Checkout,No
12591,S02592,2025-04-13,Email,Mobile,Germany,Home,2,268,No,Pricing,No
12592,S02593,2025-07-13,Organic,Mobile,Australia,Products,2,130,No,Services,No
12593,S02594,2025-04-15,Email,Desktop,UK,Home,8,337,Yes,Checkout,Yes
12594,S02595,2025-09-23,Organic,Tablet,Canada,Products,8,837,Yes,Services,Yes
12595,S02596,2025-06-14,Social,Tablet,UK,Pricing,8,960,No,Blog,Yes
12596,S02597,2025-03-21,Email,Mobile,UK,Products,3,786,Yes,Pricing,No
12597,S02598,2025-12-09,Referral,Desktop,Germany,Pricing,14,1598,Yes,Contact,Yes
12598,S02599,2025-01-28,Email,Mobile,Germany,Blog,2,813,Yes,Contact,No
12599,S02600,2025-02-02,Referral,Tablet,USA,Products,8,369,No,Checkout,Yes
12600,S02601,2025-04-22,Email,Tablet,Australia,Products,12,1501,Yes,Services,Yes
12601,S02602,2025-03-21,Email,Tablet,Australia,Products,3,363,No,Products,No
12602,S02603,2025-08-07,Social,Tablet,Australia,Home,2,1510,No,Products,No
12603,S02604,2025-03-15,Direct,Mobile,UK,Contact,9,1137,No,Contact,Yes
12604,S02605,2025-10-23,Email,Mobile,UK,Pricing,4,1626,No,Services,No
12605,S02606,2025-09-08,Referral,Tablet,Germany,Blog,7,260,Yes,Products,No
12606,S02607,2025-05-29,Direct,Mobile,Australia,Services,13,815,No,Checkout,Yes
12607,S02608,2025-09-13,Email,Tablet,Germany,Home,5,1192,Yes,Blog,No
12608,S02609,2025-10-26,Referral,Mobile,USA,Pricing,10,1699,Yes,Blog,Yes
12609,S02610,2025-01-29,Social,Mobile,Germany,Pricing,2,341,No,Checkout,No
12610,S02611,2025-02-27,Direct,Desktop,Germany,Checkout,9,1029,No,Products,Yes
12611,S02612,2025-09-23,Direct,Mobile,USA,Home,10,1153,Yes,Products,Yes
12612,S02613,2025-07-23,Organic,Tablet,USA,Products,13,756,Yes,Home,Yes
12613,S02614,2025-10-11,Referral,Tablet,Germany,Blog,5,1568,No,Services,No
12614,S02615,2025-12-21,Social,Tablet,Australia,Services,11,441,Yes,Products,Yes
12615,S02616,2025-07-21,Organic,Mobile,USA,Home,11,1105,No,Services,Yes
12616,S02617,2025-11-27,Organic,Tablet,Australia,Services,4,804,Yes,Blog,No
12617,S02618,2025-03-25,Direct,Tablet,Australia,Checkout,2,720,Yes,Home,No
12618,S02619,2025-11-26,Email,Mobile,Germany,Pricing,13,315,No,Contact,Yes
12619,S02620,2025-06-05,Direct,Desktop,UK,Contact,1,199,Yes,Checkout,No
12620,S02621,2025-04-09,Organic,Tablet,USA,Home,12,1057,No,Blog,Yes
12621,S02622,2025-12-18,Email,Desktop,India,Pricing,2,440,Yes,Products,No
12622,S02623,2025-11-21,Direct,Tablet,USA,Home,7,109,Yes,Products,No
12623,S02624,2025-12-18,Referral,Desktop,Canada,Checkout,2,1785,Yes,Home,No
12624,S02625,2025-12-11,Organic,Mobile,India,Blog,2,1250,No,Home,No
12625,S02626,2025-01-22,Organic,Tablet,Germany,Home,3,380,No,Products,No
12626,S02627,2025-12-05,Email,Desktop,USA,Products,12,712,Yes,Home,Yes
12627,S02628,2025-04-09,Referral,Desktop,UK,Products,5,1181,Yes,Contact,No
12628,S02629,2025-11-30,Social,Tablet,India,Products,3,942,No,Products,No
12629,S02630,2025-05-26,Organic,Tablet,Germany,Blog,2,194,Yes,Services,No
12630,S02631,2025-10-23,Social,Mobile,USA,Pricing,14,27,No,Blog,No
12631,S02632,2025-10-30,Direct,Tablet,UK,Services,3,45,No,Checkout,No
12632,S02633,2025-12-02,Organic,Mobile,Germany,Contact,13,145,No,Products,No
12633,S02634,2025-10-26,Referral,Mobile,India,Products,13,1432,No,Home,Yes
12634,S02635,2025-04-08,Referral,Desktop,Australia,Services,3,574,No,Blog,No
12635,S02636,2025-03-08,Direct,Mobile,UK,Home,5,1571,Yes,Home,No
12636,S02637,2025-01-28,Referral,Mobile,UK,Pricing,3,996,Yes,Blog,No
12637,S02638,2025-09-11,Social,Mobile,USA,Pricing,4,1151,Yes,Blog,No
12638,S02639,2025-02-13,Referral,Desktop,Australia,Home,12,1487,No,Products,Yes
12639,S02640,2025-05-25,Email,Tablet,India,Services,3,269,No,Services,No
12640,S02641,2025-12-17,Organic,Mobile,Germany,Contact,14,334,No,Home,Yes
12641,S02642,2025-03-05,Organic,Tablet,UK,Blog,4,130,No,Pricing,No
12642,S02643,2025-11-24,Referral,Desktop,Canada,Checkout,15,1583,No,Pricing,Yes
12643,S02644,2025-08-15,Email,Tablet,UK,Services,2,769,No,Blog,No
12644,S02645,2025-05-07,Social,Desktop,India,Products,14,363,No,Blog,Yes
12645,S02646,2025-02-26,Organic,Tablet,India,Checkout,7,15,Yes,Checkout,No
12646,S02647,2025-03-04,Organic,Mobile,India,Checkout,13,1063,No,Pricing,Yes
12647,S02648,2025-08-19,Referral,Desktop,India,Blog,4,215,Yes,Blog,No
12648,S02649,2025-10-06,Organic,Tablet,India,Checkout,9,97,No,Blog,No
12649,S02650,2025-10-31,Organic,Tablet,India,Services,2,313,Yes,Blog,No
12650,S02651,2025-09-18,Organic,Desktop,Canada,Home,2,410,Yes,Home,No
12651,S02652,2025-04-28,Social,Mobile,India,Checkout,8,1469,No,Services,Yes
12652,S02653,2025-09-09,Social,Mobile,Canada,Products,9,574,Yes,Contact,Yes
12653,S02654,2025-01-09,Email,Desktop,USA,Services,4,60,No,Blog,No
12654,S02655,2025-08-08,Email,Desktop,Canada,Home,7,1450,Yes,Home,Yes
12655,S02656,2025-06-20,Direct,Tablet,USA,Pricing,9,21,No,Products,No
12656,S02657,2025-08-14,Social,Desktop,Canada,Blog,14,1668,Yes,Home,Yes
12657,S02658,2025-02-02,Email,Mobile,USA,Contact,6,1208,No,Home,Yes
12658,S02659,2025-05-17,Referral,Desktop,Canada,Home,1,127,Yes,Services,No
12659,S02660,2025-10-29,Organic,Mobile,India,Home,6,1293,No,Pricing,Yes
12660,S02661,2025-08-28,Organic,Desktop,India,Home,8,1375,No,Pricing,Yes
12661,S02662,2025-10-10,Organic,Tablet,Australia,Checkout,4,1123,No,Pricing,No
12662,S02663,2025-05-08,Organic,Desktop,USA,Home,1,655,Yes,Services,No
12663,S02664,2025-09-14,Organic,Tablet,UK,Contact,10,1256,No,Blog,Yes
12664,S02665,2025-09-28,Referral,Tablet,USA,Contact,13,1251,Yes,Products,Yes
12665,S02666,2025-08-13,Organic,Desktop,Canada,Pricing,8,1218,No,Home,Yes
12666,S02667,2025-02-20,Direct,Mobile,Canada,Services,7,792,Yes,Blog,Yes
12667,S02668,2025-05-17,Direct,Mobile,USA,Checkout,8,1179,No,Blog,Yes
12668,S02669,2025-12-19,Email,Tablet,Australia,Pricing,3,441,No,Pricing,No
12669,S02670,2025-11-09,Referral,Mobile,India,Contact,10,243,No,Products,No
12670,S02671,2025-12-05,Direct,Mobile,USA,Blog,15,892,Yes,Pricing,Yes
12671,S02672,2025-10-04,Direct,Mobile,India,Blog,8,1688,Yes,Checkout,Yes
12672,S02673,2025-12-07,Organic,Tablet,Germany,Contact,3,1363,No,Home,No
12673,S02674,2025-02-12,Direct,Desktop,Germany,Contact,14,1127,No,Products,Yes
12674,S02675,2025-02-12,Referral,Mobile,Germany,Checkout,15,239,No,Contact,No
12675,S02676,2025-02-06,Email,Desktop,UK,Services,9,72,Yes,Products,No
12676,S02677,2025-08-20,Social,Tablet,Australia,Contact,13,256,Yes,Pricing,No
12677,S02678,2025-07-11,Referral,Mobile,Australia,Products,8,1048,Yes,Checkout,Yes
12678,S02679,2025-10-04,Organic,Desktop,Canada,Services,1,541,Yes,Blog,No
12679,S02680,2025-04-03,Direct,Desktop,Australia,Home,11,201,No,Pricing,No
12680,S02681,2025-11-28,Organic,Mobile,Australia,Blog,7,197,No,Checkout,No
12681,S02682,2025-12-10,Referral,Tablet,Australia,Products,3,1238,No,Contact,No
12682,S02683,2025-10-24,Referral,Tablet,Germany,Home,13,813,No,Home,Yes
12683,S02684,2025-04-28,Organic,Desktop,India,Checkout,10,736,No,Home,Yes
12684,S02685,2025-01-23,Referral,Tablet,Germany,Products,6,884,Yes,Blog,Yes
12685,S02686,2025-12-20,Email,Tablet,USA,Services,5,1390,No,Services,No
12686,S02687,2025-08-24,Email,Tablet,Germany,Contact,2,1605,No,Products,No
12687,S02688,2025-01-24,Email,Desktop,Germany,Contact,5,1320,No,Checkout,No
12688,S02689,2025-07-16,Email,Mobile,Germany,Services,10,780,No,Home,Yes
12689,S02690,2025-09-19,Social,Mobile,India,Blog,5,937,Yes,Products,No
12690,S02691,2025-02-22,Referral,Mobile,USA,Services,9,702,Yes,Checkout,Yes
12691,S02692,2025-05-21,Email,Tablet,USA,Home,11,842,Yes,Services,Yes
12692,S02693,2025-09-30,Email,Mobile,Australia,Home,9,829,No,Products,Yes
12693,S02694,2025-09-03,Direct,Tablet,Canada,Pricing,5,819,Yes,Blog,No
12694,S02695,2025-02-02,Organic,Desktop,India,Products,1,1286,Yes,Checkout,No
12695,S02696,2025-05-08,Social,Tablet,Australia,Contact,2,1211,Yes,Checkout,No
12696,S02697,2026-01-01,Referral,Mobile,USA,Products,14,428,No,Contact,Yes
12697,S02698,2025-06-24,Direct,Mobile,India,Services,7,10,No,Pricing,No
12698,S02699,2025-07-25,Social,Tablet,India,Products,9,203,No,Services,No
12699,S02700,2025-09-11,Direct,Desktop,India,Pricing,13,628,Yes,Blog,Yes
12700,S02701,2025-01-17,Direct,Tablet,UK,Services,6,1341,Yes,Checkout,Yes
12701,S02702,2025-07-25,Organic,Desktop,Germany,Blog,10,862,Yes,Checkout,Yes
12702,S02703,2025-12-25,Social,Tablet,Australia,Pricing,9,269,Yes,Pricing,No
12703,S02704,2025-01-02,Referral,Desktop,Australia,Products,9,1503,Yes,Services,Yes
12704,S02705,2025-05-19,Referral,Tablet,India,Checkout,2,916,Yes,Checkout,No
12705,S02706,2025-04-05,Referral,Tablet,Canada,Services,6,1284,No,Pricing,Yes
12706,S02707,2025-11-13,Direct,Tablet,Australia,Blog,11,1112,No,Services,Yes
12707,S02708,2025-07-15,Email,Desktop,Germany,Checkout,15,1047,Yes,Services,Yes
12708,S02709,2025-05-14,Social,Tablet,India,Home,6,1214,Yes,Pricing,Yes
12709,S02710,2025-11-03,Direct,Mobile,Germany,Checkout,3,1489,No,Services,No
12710,S02711,2025-07-15,Organic,Desktop,India,Home,4,1437,No,Home,No
12711,S02712,2025-02-01,Direct,Tablet,Australia,Checkout,7,1408,No,Products,Yes
12712,S02713,2025-05-08,Referral,Tablet,Germany,Products,7,653,Yes,Pricing,Yes
12713,S02714,2025-06-17,Social,Tablet,India,Blog,10,542,No,Home,Yes
12714,S02715,2025-11-01,Email,Desktop,USA,Services,1,60,Yes,Pricing,No
12715,S02716,2025-04-02,Organic,Desktop,Canada,Blog,10,522,No,Checkout,Yes
12716,S02717,2025-10-13,Email,Desktop,Canada,Blog,15,1526,No,Home,Yes
12717,S02718,2025-08-12,Social,Mobile,India,Checkout,6,1626,No,Services,Yes
12718,S02719,2025-07-06,Referral,Desktop,UK,Pricing,7,1781,Yes,Pricing,Yes
12719,S02720,2025-06-07,Social,Mobile,USA,Checkout,8,1612,Yes,Blog,Yes
12720,S02721,2025-07-09,Social,Desktop,Canada,Checkout,3,506,Yes,Checkout,No
12721,S02722,2025-08-03,Social,Tablet,UK,Home,11,387,Yes,Blog,Yes
12722,S02723,2025-11-06,Email,Desktop,USA,Home,11,694,Yes,Contact,Yes
12723,S02724,2025-08-06,Direct,Mobile,India,Products,15,1392,Yes,Services,Yes
12724,S02725,2025-08-20,Referral,Desktop,Germany,Contact,3,1570,No,Services,No
12725,S02726,2025-06-11,Email,Mobile,Canada,Home,7,285,Yes,Home,No
12726,S02727,2025-12-30,Organic,Mobile,UK,Checkout,3,585,No,Pricing,No
12727,S02728,2025-11-24,Referral,Mobile,India,Checkout,13,1068,Yes,Home,Yes
12728,S02729,2025-09-22,Referral,Desktop,Germany,Blog,8,1215,Yes,Products,Yes
12729,S02730,2025-03-30,Email,Tablet,UK,Blog,14,172,Yes,Checkout,No
12730,S02731,2025-03-11,Referral,Desktop,USA,Contact,5,923,No,Home,No
12731,S02732,2025-02-26,Direct,Mobile,USA,Pricing,3,1505,No,Products,No
12732,S02733,2025-09-03,Social,Mobile,Canada,Services,12,1565,No,Checkout,Yes
12733,S02734,2025-01-25,Referral,Tablet,UK,Checkout,13,1100,Yes,Services,Yes
12734,S02735,2025-03-31,Social,Mobile,India,Contact,5,1062,Yes,Pricing,No
12735,S02736,2025-07-05,Social,Mobile,India,Contact,6,528,No,Services,Yes
12736,S02737,2025-07-08,Social,Tablet,Canada,Services,5,1346,Yes,Checkout,No
12737,S02738,2025-02-09,Organic,Mobile,USA,Products,4,1741,No,Services,No
12738,S02739,2025-11-11,Referral,Tablet,Australia,Contact,13,1110,Yes,Blog,Yes
12739,S02740,2025-07-23,Direct,Mobile,Germany,Services,8,1594,Yes,Blog,Yes
12740,S02741,2025-04-09,Email,Tablet,Canada,Contact,3,72,Yes,Checkout,No
12741,S02742,2025-07-01,Organic,Tablet,Australia,Home,2,982,Yes,Pricing,No
12742,S02743,2025-05-07,Organic,Desktop,UK,Contact,13,802,Yes,Home,Yes
12743,S02744,2025-04-28,Social,Tablet,Australia,Pricing,7,1256,Yes,Services,Yes
12744,S02745,2025-06-19,Direct,Desktop,India,Home,10,479,Yes,Pricing,Yes
12745,S02746,2025-07-22,Referral,Desktop,Australia,Services,2,1474,Yes,Checkout,No
12746,S02747,2025-03-30,Social,Desktop,UK,Contact,7,717,No,Services,Yes
12747,S02748,2025-01-28,Email,Mobile,Australia,Services,5,885,Yes,Blog,No
12748,S02749,2025-04-22,Referral,Tablet,Australia,Home,10,1278,Yes,Contact,Yes
12749,S02750,2025-12-09,Social,Mobile,Germany,Pricing,11,1343,Yes,Products,Yes
12750,S02751,2025-09-15,Email,Tablet,UK,Checkout,9,944,No,Checkout,Yes
12751,S02752,2025-10-24,Referral,Tablet,Australia,Pricing,10,1173,Yes,Checkout,Yes
12752,S02753,2025-02-01,Social,Desktop,Canada,Pricing,12,1236,Yes,Checkout,Yes
12753,S02754,2025-05-21,Referral,Tablet,USA,Services,8,224,No,Products,No
12754,S02755,2025-02-15,Email,Tablet,Germany,Blog,1,1669,Yes,Contact,No
12755,S02756,2025-05-18,Direct,Mobile,Australia,Contact,5,368,Yes,Pricing,No
12756,S02757,2025-09-24,Direct,Mobile,Australia,Checkout,8,343,Yes,Products,Yes
12757,S02758,2025-12-04,Email,Desktop,India,Blog,2,1333,Yes,Pricing,No
12758,S02759,2025-09-22,Email,Mobile,Germany,Pricing,4,363,Yes,Products,No
12759,S02760,2025-01-23,Organic,Mobile,USA,Products,3,258,Yes,Home,No
12760,S02761,2025-12-21,Email,Desktop,Canada,Blog,1,139,Yes,Blog,No
12761,S02762,2025-01-16,Email,Tablet,Australia,Contact,2,102,No,Contact,No
12762,S02763,2025-01-06,Email,Mobile,UK,Products,7,259,No,Blog,No
12763,S02764,2025-05-28,Organic,Tablet,USA,Pricing,13,200,No,Services,No
12764,S02765,2025-11-25,Organic,Tablet,Australia,Checkout,11,509,Yes,Checkout,Yes
